,Protein,ENSG,UniProt,Source,Score,disease_id
1907,TSC2,ENSG00000103197,P49815,uniprot_swissprot,0.008394778050954801,MONDO_0004975
1908,REEP3,ENSG00000165476,Q6NUK4,uniprot_swissprot,0.008365552208262053,MONDO_0004975
1909,C2orf80,ENSG00000188674,Q0P641,uniprot_swissprot,0.008350026057086552,MONDO_0004975
1910,PRMT8,ENSG00000111218,Q9NR22,uniprot_swissprot,0.008342042852894315,MONDO_0004975
1911,TUBA1C,ENSG00000167553,Q9BQE3,uniprot_swissprot,0.008334489487548793,MONDO_0004975
1912,FOXP3,ENSG00000049768,Q9BZS1,uniprot_swissprot,0.008315546730405791,MONDO_0004975
1913,NAV2,ENSG00000166833,Q8IVL1,uniprot_swissprot,0.00830852848604422,MONDO_0004975
1914,ATP13A1,ENSG00000105726,Q9HD20,uniprot_swissprot,0.008293874313686656,MONDO_0004975
1915,PPDPF,ENSG00000125534,Q9H3Y8,uniprot_swissprot,0.008290297298783687,MONDO_0004975
1916,MRPL40,ENSG00000185608,Q9NQ50,uniprot_swissprot,0.008289676880808599,MONDO_0004975
1917,HIBCH,ENSG00000198130,Q6NVY1,uniprot_swissprot,0.008288182719319989,MONDO_0004975
1918,VSIG10,ENSG00000176834,Q8N0Z9,uniprot_swissprot,0.008282292647690592,MONDO_0004975
1919,ACSS3,ENSG00000111058,Q9H6R3,uniprot_swissprot,0.008278817142751027,MONDO_0004975
1920,L1CAM,ENSG00000198910,P32004,uniprot_swissprot,0.008275641378397414,MONDO_0004975
1921,MGRN1,ENSG00000102858,O60291,uniprot_swissprot,0.008274212055064907,MONDO_0004975
1922,CD99L2,ENSG00000102181,Q8TCZ2,uniprot_swissprot,0.008266634164925298,MONDO_0004975
1923,DBT,ENSG00000137992,P11182,uniprot_swissprot,0.008259080563862781,MONDO_0004975
1924,LPP,ENSG00000145012,Q93052,uniprot_swissprot,0.008256035082206148,MONDO_0004975
1925,OPTN,ENSG00000123240,Q96CV9,uniprot_swissprot,0.008254281820422189,MONDO_0004975
1926,RHOBTB3,ENSG00000164292,O94955,uniprot_swissprot,0.008252615312430964,MONDO_0004975
1927,PLCL2,ENSG00000154822,Q9UPR0,uniprot_swissprot,0.008244755994384033,MONDO_0004975
1928,ENTREP1,ENSG00000135063,Q15884,uniprot_swissprot,0.008210706604200773,MONDO_0004975
1929,PON2,ENSG00000105854,Q15165,uniprot_swissprot,0.008187462848577352,MONDO_0004975
1930,HERC6,ENSG00000138642,Q8IVU3,uniprot_swissprot,0.008179907464664486,MONDO_0004975
1931,MCC,ENSG00000171444,P23508,uniprot_swissprot,0.008177188530018063,MONDO_0004975
1932,SYT1,ENSG00000067715,P21579,uniprot_swissprot,0.008172104417924368,MONDO_0004975
1933,SYT13,ENSG00000019505,Q7L8C5,uniprot_swissprot,0.008165639588374206,MONDO_0004975
1934,ARK2C,ENSG00000141622,Q6ZSG1,uniprot_swissprot,0.008153109733669315,MONDO_0004975
1935,ERICH3,ENSG00000178965,Q5RHP9,uniprot_swissprot,0.00815102117514916,MONDO_0004975
1936,FHOD3,ENSG00000134775,Q2V2M9,uniprot_swissprot,0.008147938377091657,MONDO_0004975
1937,CUEDC2,ENSG00000107874,Q9H467,uniprot_swissprot,0.008144409805209215,MONDO_0004975
1938,PSMD4,ENSG00000159352,P55036,uniprot_swissprot,0.008141618959345112,MONDO_0004975
1939,UQCRC2,ENSG00000140740,P22695,uniprot_swissprot,0.008130917829821034,MONDO_0004975
1940,TMEM184B,ENSG00000198792,Q9Y519,uniprot_swissprot,0.00813075680306344,MONDO_0004975
1941,GTF3C1,ENSG00000077235,Q12789,uniprot_swissprot,0.00813075680306344,MONDO_0004975
1942,PHF6,ENSG00000156531,Q8IWS0,uniprot_swissprot,0.00813075680306344,MONDO_0004975
1943,EDN1,ENSG00000078401,P05305,uniprot_swissprot,0.00813075680306344,MONDO_0004975
1944,NNAT,ENSG00000053438,Q16517,uniprot_swissprot,0.00813075680306344,MONDO_0004975
1945,DEPTOR,ENSG00000155792,Q8TB45,uniprot_swissprot,0.00813075680306344,MONDO_0004975
1946,MAP1LC3B,ENSG00000140941,Q9GZQ8,uniprot_swissprot,0.00812608683900834,MONDO_0004975
1947,NDRG3,ENSG00000101079,Q9UGV2,uniprot_swissprot,0.008124771691150338,MONDO_0004975
1948,SRP54,ENSG00000100883,P61011,uniprot_swissprot,0.008117295972114998,MONDO_0004975
1949,ANK2,ENSG00000145362,Q01484,uniprot_swissprot,0.008105045097468917,MONDO_0004975
1950,AKAP10,ENSG00000108599,O43572,uniprot_swissprot,0.008103544089789378,MONDO_0004975
1951,TIMM23,ENSG00000265354,O14925,uniprot_swissprot,0.00809498825561174,MONDO_0004975
1952,ZFP36L2,ENSG00000152518,P47974,uniprot_swissprot,0.008081593074097702,MONDO_0004975
1953,TPRG1L,ENSG00000158109,Q5T0D9,uniprot_swissprot,0.00808064231225571,MONDO_0004975
1954,MRPS9,ENSG00000135972,P82933,uniprot_swissprot,0.008072792449512634,MONDO_0004975
1955,ZBTB7A,ENSG00000178951,O95365,uniprot_swissprot,0.008071380773071683,MONDO_0004975
1956,CAND2,ENSG00000144712,O75155,uniprot_swissprot,0.008065252609975327,MONDO_0004975
1957,TOP1,ENSG00000198900,P11387,uniprot_swissprot,0.008060861557911247,MONDO_0004975
1958,EAPP,ENSG00000129518,Q56P03,uniprot_swissprot,0.008058949990264342,MONDO_0004975
1959,MTUS1,ENSG00000129422,Q9ULD2,uniprot_swissprot,0.008057390474463534,MONDO_0004975
1960,SLAIN1,ENSG00000139737,Q8ND83,uniprot_swissprot,0.008057111093398501,MONDO_0004975
1961,DHCR24,ENSG00000116133,Q15392,uniprot_swissprot,0.008056350687076552,MONDO_0004975
1962,BCCIP,ENSG00000107949,Q9P287,uniprot_swissprot,0.008048809531717617,MONDO_0004975
1963,CLDN11,ENSG00000013297,O75508,uniprot_swissprot,0.008045341117239464,MONDO_0004975
1964,MED21,ENSG00000152944,Q13503,uniprot_swissprot,0.00802469120242444,MONDO_0004975
1965,VAMP7,ENSG00000124333,P51809,uniprot_swissprot,0.008021372432653655,MONDO_0004975
1966,RBFOX1,ENSG00000078328,Q9NWB1,uniprot_swissprot,0.008020452901469036,MONDO_0004975
1967,BDH1,ENSG00000161267,Q02338,uniprot_swissprot,0.008008070436033911,MONDO_0004975
1968,LEF1,ENSG00000138795,Q9UJU2,uniprot_swissprot,0.008001045802459538,MONDO_0004975
1969,COX4I1,ENSG00000131143,P13073,uniprot_swissprot,0.00799977332782063,MONDO_0004975
1970,ERLEC1,ENSG00000068912,Q96DZ1,uniprot_swissprot,0.007993377540297426,MONDO_0004975
1971,NSG2,ENSG00000170091,Q9Y328,uniprot_swissprot,0.007980116613465022,MONDO_0004975
1972,LGALS8,ENSG00000116977,O00214,uniprot_swissprot,0.007978474347878241,MONDO_0004975
1973,FAM181B,ENSG00000182103,A6NEQ2,uniprot_swissprot,0.007978340534270045,MONDO_0004975
1974,SYNJ2,ENSG00000078269,O15056,uniprot_swissprot,0.007970975953147686,MONDO_0004975
1975,CHMP2A,ENSG00000130724,O43633,uniprot_swissprot,0.007970567602229054,MONDO_0004975
1976,CEBPB,ENSG00000172216,P17676,uniprot_swissprot,0.007963380050935845,MONDO_0004975
1977,INAFM1,ENSG00000257704,C9JVW0,uniprot_swissprot,0.00795868540683234,MONDO_0004975
1978,SYNGR3,ENSG00000127561,O43761,uniprot_swissprot,0.007956634608356161,MONDO_0004975
1979,KDM2A,ENSG00000173120,Q9Y2K7,uniprot_swissprot,0.007952864551510123,MONDO_0004975
1980,TAF9,ENSG00000273841,Q16594,uniprot_swissprot,0.007948880433883462,MONDO_0004975
1981,GHRL,ENSG00000157017,Q9UBU3,uniprot_swissprot,0.00794596687572109,MONDO_0004975
1982,RNF135,ENSG00000181481,Q8IUD6,uniprot_swissprot,0.007944963156356923,MONDO_0004975
1983,OST4,ENSG00000228474,P0C6T2,uniprot_swissprot,0.007943229057737316,MONDO_0004975
1984,NDUFA3,ENSG00000170906,O95167,uniprot_swissprot,0.007943229057737316,MONDO_0004975
1985,CACNA2D3,ENSG00000157445,Q8IZS8,uniprot_swissprot,0.007943161379374222,MONDO_0004975
1986,ACP1,ENSG00000143727,P24666,uniprot_swissprot,0.007937119370885305,MONDO_0004975
1987,PDK3,ENSG00000067992,Q15120,uniprot_swissprot,0.007934161897302143,MONDO_0004975
1988,TNS3,ENSG00000136205,Q68CZ2,uniprot_swissprot,0.00793315405273636,MONDO_0004975
1989,GLOD4,ENSG00000167699,Q9HC38,uniprot_swissprot,0.007931968505849832,MONDO_0004975
1990,POLR2L,ENSG00000177700,P62875,uniprot_swissprot,0.007929982559066035,MONDO_0004975
1991,PSMB2,ENSG00000126067,P49721,uniprot_swissprot,0.00791991006944801,MONDO_0004975
1992,KATNB1,ENSG00000140854,Q9BVA0,uniprot_swissprot,0.007909100732986268,MONDO_0004975
1993,JUND,ENSG00000130522,P17535,uniprot_swissprot,0.007903110075328044,MONDO_0004975
1994,AKAP13,ENSG00000170776,Q12802,uniprot_swissprot,0.007896244152498344,MONDO_0004975
1995,ITGA7,ENSG00000135424,Q13683,uniprot_swissprot,0.007883087447533906,MONDO_0004975
1996,NRXN2,ENSG00000110076,P58401,uniprot_swissprot,0.007876944434595707,MONDO_0004975
1997,NRXN2,ENSG00000110076,Q9P2S2,uniprot_swissprot,0.007876944434595707,MONDO_0004975
1998,TTC19,ENSG00000011295,Q6DKK2,uniprot_swissprot,0.007876566290057656,MONDO_0004975
1999,LNX1,ENSG00000072201,Q8TBB1,uniprot_swissprot,0.007876376565445093,MONDO_0004975
2000,NEK7,ENSG00000151414,Q8TDX7,uniprot_swissprot,0.007869769040491593,MONDO_0004975
2001,MSX1,ENSG00000163132,P28360,uniprot_swissprot,0.007869600038636114,MONDO_0004975
2002,AHNAK2,ENSG00000185567,Q8IVF2,uniprot_swissprot,0.007865575271264422,MONDO_0004975
2003,ANXA11,ENSG00000122359,P50995,uniprot_swissprot,0.007865419589056134,MONDO_0004975
2004,NCAM1,ENSG00000149294,P13591,uniprot_swissprot,0.007856181815799576,MONDO_0004975
2005,TXNIP,ENSG00000265972,Q9H3M7,uniprot_swissprot,0.007851266497088037,MONDO_0004975
2006,RPN1,ENSG00000163902,P04843,uniprot_swissprot,0.0078485738878332,MONDO_0004975
2007,OPN3,ENSG00000054277,Q9H1Y3,uniprot_swissprot,0.00783772596477731,MONDO_0004975
2008,RAPGEF3,ENSG00000079337,O95398,uniprot_swissprot,0.007836965016837208,MONDO_0004975
2009,PRDM16,ENSG00000142611,Q9HAZ2,uniprot_swissprot,0.007835130628042607,MONDO_0004975
2010,G6PD,ENSG00000160211,P11413,uniprot_swissprot,0.007835015194015684,MONDO_0004975
2011,TSPAN7,ENSG00000156298,P41732,uniprot_swissprot,0.007834780304514979,MONDO_0004975
2012,HDLBP,ENSG00000115677,Q00341,uniprot_swissprot,0.00781763975506696,MONDO_0004975
2013,SLC18B1,ENSG00000146409,Q6NT16,uniprot_swissprot,0.007813702892852843,MONDO_0004975
2014,MFSD6,ENSG00000151690,Q6ZSS7,uniprot_swissprot,0.007802640288381613,MONDO_0004975
2015,NICOL1,ENSG00000243449,Q5BLP8,uniprot_swissprot,0.0077977731237399844,MONDO_0004975
2016,AGO3,ENSG00000126070,Q9H9G7,uniprot_swissprot,0.007797571135217848,MONDO_0004975
2017,MAPRE2,ENSG00000166974,Q15555,uniprot_swissprot,0.007794503066862008,MONDO_0004975
2018,VDAC1,ENSG00000213585,P21796,uniprot_swissprot,0.007774482822006163,MONDO_0004975
2019,ZCCHC17,ENSG00000121766,Q9NP64,uniprot_swissprot,0.007770136114924556,MONDO_0004975
2020,IFNA1,ENSG00000197919,P01562,uniprot_swissprot,0.007761176948378739,MONDO_0004975
2021,RASL10A,ENSG00000100276,Q92737,uniprot_swissprot,0.007746798384649019,MONDO_0004975
2022,CCNDBP1,ENSG00000166946,O95273,uniprot_swissprot,0.007736985561986849,MONDO_0004975
2023,GRIK2,ENSG00000164418,Q13002,uniprot_swissprot,0.007726869741647177,MONDO_0004975
2024,RBM39,ENSG00000131051,Q14498,uniprot_swissprot,0.0077233566403239525,MONDO_0004975
2025,OTUD7B,ENSG00000264522,Q6GQQ9,uniprot_swissprot,0.007721776525119788,MONDO_0004975
2026,TMEM178B,ENSG00000261115,H3BS89,uniprot_swissprot,0.007715926928374899,MONDO_0004975
2027,WDR7,ENSG00000091157,Q9Y4E6,uniprot_swissprot,0.00771027535938502,MONDO_0004975
2028,PLXNB1,ENSG00000164050,O43157,uniprot_swissprot,0.007693549689265474,MONDO_0004975
2029,TUBA4A,ENSG00000127824,P68366,uniprot_swissprot,0.0076853553297466775,MONDO_0004975
2030,CDH18,ENSG00000145526,Q13634,uniprot_swissprot,0.007683750267432193,MONDO_0004975
2031,PTPRN,ENSG00000054356,Q16849,uniprot_swissprot,0.007677765105166916,MONDO_0004975
2032,LMBRD1,ENSG00000168216,Q9NUN5,uniprot_swissprot,0.007666811321866615,MONDO_0004975
2033,IGF1R,ENSG00000140443,P08069,uniprot_swissprot,0.0076661838392762804,MONDO_0004975
2034,SORBS1,ENSG00000095637,Q9BX66,uniprot_swissprot,0.00766383071151055,MONDO_0004975
2035,CTNNA3,ENSG00000183230,Q9UI47,uniprot_swissprot,0.007658499773018188,MONDO_0004975
2036,SPATA2L,ENSG00000158792,Q8IUW3,uniprot_swissprot,0.007658185424237038,MONDO_0004975
2037,PLK2,ENSG00000145632,Q9NYY3,uniprot_swissprot,0.007651326770080498,MONDO_0004975
2038,SLC4A3,ENSG00000114923,P48751,uniprot_swissprot,0.0076423837076734415,MONDO_0004975
2039,HDDC2,ENSG00000111906,Q7Z4H3,uniprot_swissprot,0.00763478502252284,MONDO_0004975
2040,CD200,ENSG00000091972,P41217,uniprot_swissprot,0.007627194316951591,MONDO_0004975
2041,MTHFD1,ENSG00000100714,P11586,uniprot_swissprot,0.007619086736906004,MONDO_0004975
2042,PDCD6IP,ENSG00000170248,Q8WUM4,uniprot_swissprot,0.007618871266212618,MONDO_0004975
2043,DTNB,ENSG00000138101,O60941,uniprot_swissprot,0.007617280928697722,MONDO_0004975
2044,NUP50,ENSG00000093000,Q9UKX7,uniprot_swissprot,0.007615341289056473,MONDO_0004975
2045,PSMD1,ENSG00000173692,Q99460,uniprot_swissprot,0.007615144781371225,MONDO_0004975
2046,TAF7,ENSG00000178913,Q15545,uniprot_swissprot,0.007609534634326005,MONDO_0004975
2047,JAG1,ENSG00000101384,P78504,uniprot_swissprot,0.007605216870829655,MONDO_0004975
2048,PHYHD1,ENSG00000175287,Q5SRE7,uniprot_swissprot,0.007605157785512848,MONDO_0004975
2049,NPAS3,ENSG00000151322,Q8IXF0,uniprot_swissprot,0.007602808895387701,MONDO_0004975
2050,F3,ENSG00000117525,P13726,uniprot_swissprot,0.007602384390762035,MONDO_0004975
2051,IMMT,ENSG00000132305,Q16891,uniprot_swissprot,0.00759992278265975,MONDO_0004975
2052,OXCT1,ENSG00000083720,P55809,uniprot_swissprot,0.007599765171039448,MONDO_0004975
2053,WDR45,ENSG00000196998,Q9Y484,uniprot_swissprot,0.007598546997979278,MONDO_0004975
2054,NDUFV3,ENSG00000160194,P56181,uniprot_swissprot,0.0075954469334586685,MONDO_0004975
2055,NT5C3B,ENSG00000141698,Q969T7,uniprot_swissprot,0.007593305933915852,MONDO_0004975
2056,SYN2,ENSG00000157152,Q92777,uniprot_swissprot,0.007577896730794042,MONDO_0004975
2057,APLP2,ENSG00000084234,Q06481,uniprot_swissprot,0.007573602966552782,MONDO_0004975
2058,SGIP1,ENSG00000118473,Q9BQI5,uniprot_swissprot,0.0075733908703981105,MONDO_0004975
2059,SDC4,ENSG00000124145,P31431,uniprot_swissprot,0.007559896050148404,MONDO_0004975
2060,ANKRD9,ENSG00000156381,Q96BM1,uniprot_swissprot,0.0075578671655911365,MONDO_0004975
2061,LIPA,ENSG00000107798,P38571,uniprot_swissprot,0.007550978772166909,MONDO_0004975
2062,HECW1,ENSG00000002746,Q76N89,uniprot_swissprot,0.007539064783512963,MONDO_0004975
2063,PLXNA1,ENSG00000114554,Q9UIW2,uniprot_swissprot,0.007537627685385273,MONDO_0004975
2064,KITLG,ENSG00000049130,P21583,uniprot_swissprot,0.00753409166746026,MONDO_0004975
2065,FBXO16,ENSG00000214050,Q8IX29,uniprot_swissprot,0.007532476888558349,MONDO_0004975
2066,FAM174B,ENSG00000185442,Q3ZCQ3,uniprot_swissprot,0.007532476888558349,MONDO_0004975
2067,SDHB,ENSG00000117118,P21912,uniprot_swissprot,0.007530495143683982,MONDO_0004975
2068,CASD1,ENSG00000127995,Q96PB1,uniprot_swissprot,0.007525000556566169,MONDO_0004975
2069,CXCR4,ENSG00000121966,P61073,uniprot_swissprot,0.007521639209740337,MONDO_0004975
2070,ORC5,ENSG00000164815,O43913,uniprot_swissprot,0.007519644310344989,MONDO_0004975
2071,TRPS1,ENSG00000104447,Q9UHF7,uniprot_swissprot,0.007504260110976405,MONDO_0004975
2072,CD44,ENSG00000026508,P16070,uniprot_swissprot,0.007500129332165181,MONDO_0004975
2073,POU3F3,ENSG00000198914,P20264,uniprot_swissprot,0.007488933075157212,MONDO_0004975
2074,CHCHD10,ENSG00000250479,Q8WYQ3,uniprot_swissprot,0.007467281640821526,MONDO_0004975
2075,TSC22D2,ENSG00000196428,O75157,uniprot_swissprot,0.007466133822182806,MONDO_0004975
2076,SULT4A1,ENSG00000130540,Q9BR01,uniprot_swissprot,0.007465203694452665,MONDO_0004975
2077,SLCO1C1,ENSG00000139155,Q9NYB5,uniprot_swissprot,0.007463809129594845,MONDO_0004975
2078,TXN,ENSG00000136810,P10599,uniprot_swissprot,0.00746178832719473,MONDO_0004975
2079,DPP6,ENSG00000130226,P42658,uniprot_swissprot,0.0074605014799251365,MONDO_0004975
2080,P4HTM,ENSG00000178467,Q9NXG6,uniprot_swissprot,0.007458612721073777,MONDO_0004975
2081,HSPA12A,ENSG00000165868,O43301,uniprot_swissprot,0.007447916015857341,MONDO_0004975
2082,PSMA5,ENSG00000143106,P28066,uniprot_swissprot,0.007446518857148622,MONDO_0004975
2083,TENM3,ENSG00000218336,Q9P273,uniprot_swissprot,0.0074377253725918906,MONDO_0004975
2084,PIP5K1C,ENSG00000186111,O60331,uniprot_swissprot,0.00743262384361958,MONDO_0004975
2085,SCG5,ENSG00000166922,P05408,uniprot_swissprot,0.007431568070795129,MONDO_0004975
2086,MAP1S,ENSG00000130479,Q66K74,uniprot_swissprot,0.007427561407207359,MONDO_0004975
2087,SEMA6A,ENSG00000092421,Q9H2E6,uniprot_swissprot,0.007421921781353428,MONDO_0004975
2088,RAP1GDS1,ENSG00000138698,P52306,uniprot_swissprot,0.007421617616393584,MONDO_0004975
2089,SELENOM,ENSG00000198832,Q8WWX9,uniprot_swissprot,0.007420532158222098,MONDO_0004975
2090,UNC13A,ENSG00000130477,Q9UPW8,uniprot_swissprot,0.007420472958453274,MONDO_0004975
2091,TMEM205,ENSG00000105518,Q6UW68,uniprot_swissprot,0.0074130610463507204,MONDO_0004975
2092,CDO1,ENSG00000129596,Q16878,uniprot_swissprot,0.007413049503030703,MONDO_0004975
2093,HEY2,ENSG00000135547,Q9UBP5,uniprot_swissprot,0.007402344379598202,MONDO_0004975
2094,ATP6V0B,ENSG00000117410,Q99437,uniprot_swissprot,0.007402125740079115,MONDO_0004975
2095,HMOX2,ENSG00000103415,P30519,uniprot_swissprot,0.007394225868040518,MONDO_0004975
2096,CHERP,ENSG00000085872,Q8IWX8,uniprot_swissprot,0.0073916261622367155,MONDO_0004975
2097,GRIK1,ENSG00000171189,P39086,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2098,POMC,ENSG00000115138,P01189,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2099,FGF2,ENSG00000138685,P09038,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2100,LEAP2,ENSG00000164406,Q969E1,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2101,OGDH,ENSG00000105953,Q02218,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2102,TRPC4AP,ENSG00000100991,Q8TEL6,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2103,BRCA1,ENSG00000012048,P38398,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2104,LEP,ENSG00000174697,P41159,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2105,CASP6,ENSG00000138794,P55212,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2106,C5AR1,ENSG00000197405,P21730,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2107,SELP,ENSG00000174175,P16109,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2108,IL18,ENSG00000150782,Q14116,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2109,ADAM17,ENSG00000151694,P78536,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2110,DNM2,ENSG00000079805,P50570,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2111,EPO,ENSG00000130427,P01588,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2112,FNDC3B,ENSG00000075420,Q53EP0,uniprot_swissprot,0.0073915970936940375,MONDO_0004975
2113,SMOX,ENSG00000088826,Q9NWM0,uniprot_swissprot,0.007368430955954103,MONDO_0004975
2114,PRDX6,ENSG00000117592,P30041,uniprot_swissprot,0.00736836891184236,MONDO_0004975
2115,TBC1D7,ENSG00000145979,Q9P0N9,uniprot_swissprot,0.007366948448944819,MONDO_0004975
2116,PGRMC1,ENSG00000101856,O00264,uniprot_swissprot,0.007365657084078686,MONDO_0004975
2117,GLG1,ENSG00000090863,Q92896,uniprot_swissprot,0.0073656066608434045,MONDO_0004975
2118,OCIAD2,ENSG00000145247,Q56VL3,uniprot_swissprot,0.00736390412752472,MONDO_0004975
2119,VTI1B,ENSG00000100568,Q9UEU0,uniprot_swissprot,0.007354108467584006,MONDO_0004975
2120,ACSS1,ENSG00000154930,Q9NUB1,uniprot_swissprot,0.007348490958258585,MONDO_0004975
2121,SUPV3L1,ENSG00000156502,Q8IYB8,uniprot_swissprot,0.007347766255129251,MONDO_0004975
2122,SLC40A1,ENSG00000138449,Q9NP59,uniprot_swissprot,0.007334648162053329,MONDO_0004975
2123,NIPBL,ENSG00000164190,Q6KC79,uniprot_swissprot,0.007332322155843853,MONDO_0004975
2124,CALM3,ENSG00000160014,P0DP25,uniprot_swissprot,0.007331250167715755,MONDO_0004975
2125,AMZ2,ENSG00000196704,Q86W34,uniprot_swissprot,0.007321132100522543,MONDO_0004975
2126,EFEMP2,ENSG00000172638,O95967,uniprot_swissprot,0.00732010312083509,MONDO_0004975
2127,ELAVL3,ENSG00000196361,Q14576,uniprot_swissprot,0.007316109570816942,MONDO_0004975
2128,TAF13,ENSG00000197780,Q15543,uniprot_swissprot,0.007314265068929603,MONDO_0004975
2129,B2M,ENSG00000166710,P61769,uniprot_swissprot,0.007307292642725614,MONDO_0004975
2130,RASSF2,ENSG00000101265,P50749,uniprot_swissprot,0.007306634352935465,MONDO_0004975
2131,ARHGAP5,ENSG00000100852,Q13017,uniprot_swissprot,0.007302763635642228,MONDO_0004975
2132,PGAP4,ENSG00000165152,Q9BRR3,uniprot_swissprot,0.0072839168407558,MONDO_0004975
2133,FRMD8,ENSG00000126391,Q9BZ67,uniprot_swissprot,0.007273062080303472,MONDO_0004975
2134,HIP1R,ENSG00000130787,O75146,uniprot_swissprot,0.0072723965426132655,MONDO_0004975
2135,DPP7,ENSG00000176978,Q9UHL4,uniprot_swissprot,0.007266937153046054,MONDO_0004975
2136,TTLL5,ENSG00000119685,Q6EMB2,uniprot_swissprot,0.0072621670079272595,MONDO_0004975
2137,FXYD6,ENSG00000137726,Q9H0Q3,uniprot_swissprot,0.007262101203376392,MONDO_0004975
2138,NUDT9,ENSG00000170502,Q9BW91,uniprot_swissprot,0.00725818943752673,MONDO_0004975
2139,PTPRR,ENSG00000153233,Q15256,uniprot_swissprot,0.007253176932088729,MONDO_0004975
2140,PREX2,ENSG00000046889,Q70Z35,uniprot_swissprot,0.0072490948568860345,MONDO_0004975
2141,PUM2,ENSG00000055917,Q8TB72,uniprot_swissprot,0.007240477910662602,MONDO_0004975
2142,EP300,ENSG00000100393,Q09472,uniprot_swissprot,0.00723056565191114,MONDO_0004975
2143,MAL2,ENSG00000147676,Q969L2,uniprot_swissprot,0.007226649635833641,MONDO_0004975
2144,PODXL2,ENSG00000114631,Q9NZ53,uniprot_swissprot,0.007225016835341947,MONDO_0004975
2145,WASF2,ENSG00000158195,Q9Y6W5,uniprot_swissprot,0.007222836428703946,MONDO_0004975
2146,EML6,ENSG00000214595,Q6ZMW3,uniprot_swissprot,0.0072177839466679,MONDO_0004975
2147,TMX1,ENSG00000139921,Q9H3N1,uniprot_swissprot,0.007217635253307279,MONDO_0004975
2148,ANKRD34A,ENSG00000272031,Q69YU3,uniprot_swissprot,0.007213975162399466,MONDO_0004975
2149,LRFN5,ENSG00000165379,Q96NI6,uniprot_swissprot,0.007207312259410544,MONDO_0004975
2150,UGP2,ENSG00000169764,Q16851,uniprot_swissprot,0.00720510338229724,MONDO_0004975
2151,COPS6,ENSG00000168090,Q7L5N1,uniprot_swissprot,0.007199421861213595,MONDO_0004975
2152,TESPA1,ENSG00000135426,A2RU30,uniprot_swissprot,0.007198559234609352,MONDO_0004975
2153,GAP43,ENSG00000172020,P17677,uniprot_swissprot,0.007196475131783841,MONDO_0004975
2154,NDUFS3,ENSG00000213619,O75489,uniprot_swissprot,0.007195425499923994,MONDO_0004975
2155,BEX4,ENSG00000102409,Q9NWD9,uniprot_swissprot,0.00719156574985996,MONDO_0004975
2156,BCS1L,ENSG00000074582,Q9Y276,uniprot_swissprot,0.0071895433995127645,MONDO_0004975
2157,PRUNE2,ENSG00000106772,Q8WUY3,uniprot_swissprot,0.007187185747536212,MONDO_0004975
2158,EPDR1,ENSG00000086289,Q9UM22,uniprot_swissprot,0.007184715149297421,MONDO_0004975
2159,KYAT3,ENSG00000137944,Q6YP21,uniprot_swissprot,0.007181916029100602,MONDO_0004975
2160,RAB6B,ENSG00000154917,Q9NRW1,uniprot_swissprot,0.0071703649564219115,MONDO_0004975
2161,ATP5MF,ENSG00000241468,P56134,uniprot_swissprot,0.00716957575014344,MONDO_0004975
2162,HOPX,ENSG00000171476,Q9BPY8,uniprot_swissprot,0.0071681785884687476,MONDO_0004975
2163,HCFC1R1,ENSG00000103145,Q9NWW0,uniprot_swissprot,0.007166867595976545,MONDO_0004975
2164,MRPL47,ENSG00000136522,Q9HD33,uniprot_swissprot,0.007154504488305319,MONDO_0004975
2165,TMEM47,ENSG00000147027,Q9BQJ4,uniprot_swissprot,0.007153639898857064,MONDO_0004975
2166,KCNN3,ENSG00000143603,Q9UGI6,uniprot_swissprot,0.0071524128603329224,MONDO_0004975
2167,LRFN3,ENSG00000126243,Q9BTN0,uniprot_swissprot,0.007150381444596485,MONDO_0004975
2168,CWC27,ENSG00000153015,Q6UX04,uniprot_swissprot,0.007147758135303162,MONDO_0004975
2169,CCNT1,ENSG00000129315,O60563,uniprot_swissprot,0.0071412139320907895,MONDO_0004975
2170,RTN4R,ENSG00000040608,Q9BZR6,uniprot_swissprot,0.007139000765155471,MONDO_0004975
2171,SH3BGRL2,ENSG00000198478,Q9UJC5,uniprot_swissprot,0.007136096347741428,MONDO_0004975
2172,SLITRK5,ENSG00000165300,O94991,uniprot_swissprot,0.007134316262567933,MONDO_0004975
2173,DNAJC4,ENSG00000110011,Q9NNZ3,uniprot_swissprot,0.007128501518437331,MONDO_0004975
2174,VGLL3,ENSG00000206538,A8MV65,uniprot_swissprot,0.007121738142360885,MONDO_0004975
